,0,Modelo
0,0.18166111597226145,"VAR (Rs, u2, Tmax, Tmin, RH, ETo)"
0,0.18166111597226145,"VAR (Rs, u2, Tmax, Tmin, RH, ETo)"
0,0.18166111597226145,"VAR (Rs, u2, Tmax, Tmin, RH, ETo)"
0,0.18166111597226145,"VAR (Rs, u2, Tmax, Tmin, RH, ETo)"
0,0.18166111597226145,"VAR (Rs, u2, Tmax, Tmin, RH, ETo)"
0,0.18166111597226145,"VAR (Rs, u2, Tmax, Tmin, RH, ETo)"
0,0.18166111597226145,"VAR (Rs, u2, Tmax, Tmin, RH, ETo)"
0,0.18166111597226145,"VAR (Rs, u2, Tmax, Tmin, RH, ETo)"
0,0.18166111597226145,"VAR (Rs, u2, Tmax, Tmin, RH, ETo)"
0,0.18166111597226145,"VAR (Rs, u2, Tmax, Tmin, RH, ETo)"
0,0.18166111597226145,"VAR (Rs, u2, Tmax, Tmin, RH, ETo)"
0,0.18166111597226145,"VAR (Rs, u2, Tmax, Tmin, RH, ETo)"
0,0.18166111597226145,"VAR (Rs, u2, Tmax, Tmin, RH, ETo)"
0,0.18166111597226145,"VAR (Rs, u2, Tmax, Tmin, RH, ETo)"
0,0.18166111597226145,"VAR (Rs, u2, Tmax, Tmin, RH, ETo)"
0,0.18166111597226145,"VAR (Rs, u2, Tmax, Tmin, RH, ETo)"
0,0.18166111597226145,"VAR (Rs, u2, Tmax, Tmin, RH, ETo)"
0,0.18166111597226145,"VAR (Rs, u2, Tmax, Tmin, RH, ETo)"
0,0.18166111597226145,"VAR (Rs, u2, Tmax, Tmin, RH, ETo)"
0,0.18166111597226145,"VAR (Rs, u2, Tmax, Tmin, RH, ETo)"
0,0.18166111597226145,"VAR (Rs, u2, Tmax, Tmin, RH, ETo)"
0,0.18166111597226145,"VAR (Rs, u2, Tmax, Tmin, RH, ETo)"
0,0.18166111597226145,"VAR (Rs, u2, Tmax, Tmin, RH, ETo)"
0,0.18166111597226145,"VAR (Rs, u2, Tmax, Tmin, RH, ETo)"
0,0.18166111597226145,"VAR (Rs, u2, Tmax, Tmin, RH, ETo)"
0,0.18166111597226145,"VAR (Rs, u2, Tmax, Tmin, RH, ETo)"
0,0.18166111597226145,"VAR (Rs, u2, Tmax, Tmin, RH, ETo)"
0,0.18166111597226145,"VAR (Rs, u2, Tmax, Tmin, RH, ETo)"
0,0.18166111597226145,"VAR (Rs, u2, Tmax, Tmin, RH, ETo)"
0,0.18166111597226145,"VAR (Rs, u2, Tmax, Tmin, RH, ETo)"
